Year,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,AK,HI,PR,VI
1941,4.162,0.19,2.858,1.799,0.35,1.0,-999.0,5.054,3.416,0.0,1.875,0.823,1.844,2.484,1.041,5.363,0.096,1.0,1.343,0.902,0.992,2.472,3.071,0.322,0.991,0.003,1.0,1.199,0.86,0.828,2.277,0.875,0.94,3.522,1.067,0.745,-999.0,3.668,0.662,1.486,3.541,0.0,0.371,1.454,0.645,0.678,1.612,0.5,-999.0,3.706,7.0,
1942,3.229,0.0,4.166,1.237,0.438,3.0,-999.0,3.601,4.124,0.0,1.709,1.097,1.023,1.778,3.339,6.278,2.088,0.0,1.07,1.044,1.755,3.801,3.068,0.211,1.596,0.0,0.0,2.089,0.167,1.312,2.523,0.312,0.343,2.2,1.095,0.688,-999.0,2.63,1.054,2.525,3.2,0.0,0.507,3.335,0.775,0.296,1.464,0.0,-999.0,8.734,4.0,
1943,3.815,0.119,1.933,2.011,0.043,0.0,-999.0,4.137,3.978,0.0,1.739,2.509,1.39,1.038,1.178,5.456,2.841,0.0,0.401,0.443,0.988,3.176,3.03,0.2,0.68,0.0,0.0,1.014,0.167,0.586,2.536,0.125,0.663,2.434,0.971,0.313,-999.0,3.339,0.49,1.869,1.858,0.011,0.0,1.009,0.497,0.82,1.175,0.0,-999.0,4.813,6.0,
1944,4.183,0.048,4.247,0.887,0.308,4.0,-999.0,3.95,4.185,0.125,1.007,1.086,1.319,1.973,0.87,6.098,2.233,0.0,2.209,0.318,1.24,4.78,2.331,0.322,0.875,0.0,0.0,2.637,0.278,0.772,3.933,0.938,0.491,2.038,0.122,0.82,-999.0,3.321,1.179,3.319,3.424,0.0,0.423,2.479,0.349,1.083,0.699,0.5,-999.0,2.154,5.0,
1945,4.162,0.0,6.261,1.566,0.27,1.0,-999.0,5.547,2.771,0.0,1.634,2.173,1.335,1.726,1.444,6.22,0.703,2.0,1.488,0.746,0.645,3.941,3.435,0.0,0.667,0.0,0.0,2.213,0.234,1.617,3.4,0.187,1.126,3.989,1.034,0.32,-999.0,5.296,0.345,2.995,3.164,0.0,0.954,1.493,0.906,1.306,0.916,0.25,-999.0,4.158,8.0,
1946,5.568,0.571,4.817,0.963,0.36,2.0,-999.0,3.102,3.61,0.062,1.481,0.945,1.106,2.075,1.201,8.26,0.096,0.0,1.905,0.277,1.266,6.192,2.791,0.089,1.296,0.0,0.0,2.99,0.112,0.57,2.386,0.312,0.762,2.973,0.871,1.375,-999.0,3.2,0.843,2.833,3.804,0.0,0.0,1.134,0.833,0.818,0.863,0.0,-999.0,5.257,6.0,
1947,4.11,0.055,2.218,0.468,0.102,3.0,-999.0,6.566,4.255,0.0,1.629,0.833,1.724,0.986,1.329,4.889,0.096,0.0,1.828,0.808,0.788,5.276,2.683,0.105,1.017,0.0,0.0,1.586,0.028,1.081,2.659,0.689,0.808,1.274,0.662,0.688,-999.0,3.055,0.593,1.28,1.562,0.0,0.954,1.764,0.549,0.426,1.326,0.25,-999.0,3.077,3.0,
1948,6.189,0.548,3.243,0.664,0.038,0.0,-999.0,5.131,4.419,0.0,1.194,1.912,0.829,1.62,4.459,5.192,1.019,2.0,0.757,0.356,0.827,6.839,2.01,0.168,0.812,0.0,0.0,2.38,0.165,0.798,2.155,0.517,1.006,2.069,1.203,0.375,-999.0,3.865,0.542,3.705,1.427,0.0,0.954,1.998,0.697,1.521,0.184,0.0,-999.0,3.93,4.0,
1949,3.531,0.381,4.618,0.615,0.379,0.0,-999.0,5.553,2.88,0.0,1.917,2.264,0.994,1.647,2.868,4.648,0.004,1.0,0.147,0.535,1.06,4.498,2.166,0.062,0.937,0.0,0.0,0.874,0.051,1.26,2.977,0.438,0.907,1.825,0.818,0.25,0.0,2.438,0.37,2.926,3.081,0.0,1.024,2.256,0.994,0.581,0.696,0.0,-999.0,5.111,3.0,
1950,3.047,0.143,5.278,1.823,0.141,1.0,-999.0,4.423,2.58,0.0,2.822,3.18,1.894,1.679,2.417,5.697,1.667,0.0,2.035,0.697,0.718,5.372,2.282,0.067,1.147,0.0,1.0,1.873,0.121,0.814,1.801,0.625,1.367,2.987,1.621,1.125,1.0,2.325,0.681,2.715,2.133,0.0,0.954,1.137,0.792,0.7,1.394,0.0,-999.0,5.068,3.0,
1951,3.566,0.946,3.546,1.306,0.516,2.0,-999.0,4.066,2.284,0.062,2.187,1.249,1.698,3.013,2.878,3.619,2.894,1.0,1.036,0.679,1.041,5.221,2.185,0.0,1.071,0.0,0.0,1.925,0.0,0.439,1.502,0.312,0.488,2.471,0.763,0.25,1.0,1.735,0.701,3.482,1.614,0.167,0.669,1.04,0.667,0.475,0.889,0.0,-999.0,7.405,-999.0,
1952,2.254,0.001,3.247,1.799,0.155,4.0,-999.0,4.466,2.609,0.125,0.966,1.557,1.56,0.311,1.75,5.464,1.262,0.0,2.851,0.363,1.064,1.648,1.036,0.2,1.18,0.0,2.0,4.687,0.0,1.144,2.565,0.382,0.492,1.125,0.159,0.313,1.0,3.143,0.221,2.181,2.226,0.0,3.279,1.494,0.321,0.379,1.255,0.0,-999.0,3.077,3.0,
1953,3.562,0.048,3.474,0.832,0.072,3.0,-999.0,6.221,3.542,0.0,0.52,0.326,0.676,0.82,1.494,6.675,1.174,0.0,2.321,0.546,1.78,5.474,0.84,0.733,0.629,0.0,0.0,1.737,0.0,0.925,1.891,0.375,0.328,2.379,1.088,0.875,5.0,2.99,1.107,2.099,2.614,0.0,1.024,1.07,0.578,0.666,1.0,0.25,-999.0,1.784,7.0,
1954,1.432,0.405,2.301,1.31,0.064,3.0,-999.0,3.221,1.086,0.125,1.542,0.703,1.632,0.892,1.632,3.285,2.274,1.0,2.851,1.151,0.83,3.25,1.74,0.067,0.884,0.0,2.0,2.074,0.111,0.838,2.871,0.5,0.737,1.385,0.855,1.688,4.0,2.209,0.811,3.252,1.405,0.011,0.315,1.605,0.577,2.023,1.325,0.0,-999.0,5.002,12.0,
1955,3.888,0.381,2.654,2.258,0.346,4.0,-999.0,2.884,2.526,0.062,1.621,1.657,0.622,1.435,2.677,7.015,0.712,3.0,3.519,0.503,0.991,4.598,1.883,0.156,0.484,0.0,1.0,3.483,0.222,1.447,3.119,0.375,0.802,2.234,1.34,1.062,4.0,2.831,0.222,2.459,1.722,0.193,0.315,1.747,1.101,1.022,0.731,0.0,-999.0,9.589,3.0,
1956,2.943,0.0,2.469,0.959,0.128,0.0,-999.0,3.293,3.024,0.125,0.916,1.66,0.568,0.356,2.532,4.559,0.004,2.0,0.644,0.453,0.744,4.134,1.477,0.167,0.469,0.0,0.0,0.887,0.056,0.502,2.067,0.438,0.968,0.414,1.161,0.688,1.0,2.79,0.27,3.116,1.542,0.0,0.371,1.173,0.828,1.083,0.703,0.0,-999.0,5.002,6.0,
1957,4.674,0.19,6.338,0.898,0.482,1.0,-999.0,4.123,3.644,0.0,1.773,3.027,0.803,1.221,4.109,6.077,0.004,1.0,0.388,0.217,1.246,4.521,2.424,0.244,1.031,0.0,0.0,0.312,0.0,0.376,2.198,1.25,0.856,4.055,0.771,0.313,0.0,2.381,0.44,5.222,4.283,0.211,0.017,1.36,0.431,0.747,0.683,0.0,-999.0,7.182,7.0,
1958,2.535,0.335,4.585,2.028,0.302,2.0,-999.0,3.464,2.722,0.0,1.95,1.863,1.418,1.575,1.226,4.118,0.234,0.0,1.244,0.387,0.615,3.559,3.321,0.044,1.03,0.0,0.0,2.396,0.278,0.731,2.694,0.25,0.958,1.246,0.818,0.688,2.0,2.835,0.214,1.476,2.427,0.211,0.017,1.301,0.506,0.589,0.736,0.0,-999.0,8.333,6.0,
1959,2.245,0.071,2.315,1.096,0.03,5.0,-999.0,5.607,2.702,0.188,1.412,2.443,1.761,1.513,1.881,4.416,0.712,0.0,1.473,1.148,1.373,2.814,1.69,0.122,0.894,0.0,2.0,2.011,0.111,1.177,2.696,0.375,1.535,3.079,0.729,0.688,0.0,5.079,0.33,1.943,3.122,0.0,1.024,1.903,0.883,0.937,1.813,0.25,-999.0,4.295,18.0,
1960,3.156,0.048,2.837,1.118,0.038,3.0,-999.0,5.33,2.663,0.0,0.973,1.598,1.409,1.042,2.004,2.226,1.74,1.0,1.133,0.734,0.916,2.539,1.458,0.0,0.972,0.0,1.0,2.53,0.5,0.823,2.565,0.375,0.358,1.705,1.11,0.25,2.0,3.094,0.777,1.818,2.903,0.0,1.266,1.394,0.684,0.596,1.118,0.0,-999.0,3.556,3.0,
1961,6.783,0.0,4.801,0.645,0.333,0.0,-999.0,3.638,5.349,0.0,2.732,1.608,2.233,2.27,1.49,6.653,0.769,1.0,1.431,0.689,0.58,6.892,2.956,0.033,0.742,0.0,0.0,1.314,0.111,0.342,1.788,0.0,0.778,2.939,1.218,0.188,3.0,3.1,0.576,2.298,2.737,0.0,0.315,1.629,0.595,1.067,1.299,0.0,-999.0,2.523,10.0,
1962,3.955,0.0,2.264,2.488,0.157,1.0,-999.0,2.99,3.066,0.0,1.178,1.418,1.38,1.192,1.979,2.985,0.712,1.0,2.756,0.16,1.111,2.667,1.515,0.3,1.154,0.0,1.0,1.53,0.167,0.782,2.617,0.75,0.478,1.64,0.801,0.625,2.0,2.804,0.687,3.387,2.292,0.0,0.726,1.454,0.53,0.252,0.602,0.0,-999.0,2.566,9.0,
1963,4.076,0.262,2.399,1.784,0.167,0.0,-999.0,4.127,4.527,0.0,1.19,0.977,0.948,0.927,1.177,3.444,1.651,1.0,0.925,0.217,0.788,2.392,1.716,0.178,1.116,0.0,0.0,1.302,0.222,0.532,2.568,0.5,0.413,1.012,0.185,0.0,2.0,3.475,0.6,2.766,1.259,0.0,0.017,1.404,0.47,1.675,0.323,0.25,-999.0,7.106,7.0,
