Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1932,16.87,48.8,48.13,41.67,42.0,28.07,33.53,39.0,55.63,49.0,-999.0,34.57,29.7,38.07,36.43,39.33,41.2,53.83,32.6,38.7,26.5,28.3,26.77,41.3,50.2,27.9,43.73,28.03,34.2,28.03,36.5,35.27,34.37,29.8,35.03,45.73,34.47,33.13,34.67,48.13,31.67,43.97,50.03,33.23,40.0,26.47,35.4,28.03,36.6,25.57
1933,14.27,52.03,49.9,38.97,40.07,27.47,36.57,42.23,58.8,51.83,-999.0,36.37,27.0,41.47,40.73,40.67,44.53,57.43,35.1,42.3,27.07,31.7,29.0,43.2,53.57,28.8,46.83,29.77,34.33,29.63,39.87,33.7,31.1,33.53,39.9,47.8,31.6,37.4,36.83,50.7,31.77,46.57,52.1,30.2,43.23,28.87,33.13,31.33,40.3,25.23
1934,16.07,50.13,47.5,46.8,46.53,32.7,34.5,39.8,57.67,50.0,-999.0,36.73,34.3,39.27,37.33,41.33,42.0,54.53,33.33,39.43,26.97,28.37,29.1,41.7,51.0,31.87,44.93,30.13,36.7,28.4,36.77,38.9,38.17,30.2,35.73,46.5,37.37,33.4,35.1,48.97,33.33,44.3,51.2,37.53,41.1,27.33,38.07,30.63,36.8,30.7
1935,14.3,53.7,51.07,41.47,40.9,29.1,34.6,41.13,59.23,53.37,-999.0,36.2,28.0,40.8,39.9,41.47,45.73,58.43,33.4,41.0,25.83,29.37,28.37,43.73,54.7,25.17,47.3,27.5,34.4,27.97,37.87,37.03,32.13,30.43,38.33,48.73,31.43,34.8,35.33,51.9,31.07,48.37,53.63,32.87,43.17,26.87,32.13,30.17,40.23,25.3
1936,13.8,51.2,48.77,43.77,43.4,30.0,37.0,42.2,57.83,51.17,-999.0,37.33,29.87,40.77,39.23,41.6,43.2,55.07,36.07,41.77,30.47,30.7,28.37,42.97,51.73,29.3,46.07,28.07,35.5,32.5,39.5,37.5,34.53,33.8,38.33,48.27,34.77,36.17,37.77,50.0,32.17,45.33,52.07,34.37,42.43,32.0,35.7,31.13,38.7,26.8
1937,11.67,49.53,47.53,42.13,41.87,28.6,34.13,40.33,56.57,49.23,-999.0,36.47,28.97,39.53,37.87,40.3,41.7,53.1,32.83,40.07,26.9,29.3,28.07,41.7,50.37,28.97,44.2,29.57,34.53,27.7,37.43,36.07,33.53,30.6,36.4,46.7,33.63,34.43,34.63,47.87,31.83,44.13,50.57,33.27,40.6,26.73,34.93,29.77,37.03,26.17
1938,16.67,53.73,51.97,42.03,41.9,29.93,35.87,42.63,58.93,52.93,-999.0,39.17,30.0,43.53,42.03,43.3,46.3,57.9,34.43,42.7,26.87,32.97,30.97,46.03,54.97,29.5,48.37,30.67,37.37,29.7,39.47,36.5,33.33,33.47,40.67,49.63,33.6,37.17,35.87,52.0,33.83,49.1,53.37,33.67,44.47,29.3,34.53,33.4,41.37,27.8
1939,13.53,50.87,48.57,43.47,43.43,29.87,33.9,41.57,58.3,51.03,-999.0,36.77,30.3,40.47,39.17,41.73,43.4,55.03,32.0,41.43,23.0,29.5,27.5,43.2,51.6,29.7,46.3,28.4,36.3,26.03,38.33,36.6,35.27,30.4,37.83,47.67,33.87,35.33,34.27,50.1,33.1,45.3,52.5,34.87,42.53,25.5,35.03,29.8,38.87,28.27
1940,19.1,48.53,46.83,44.8,44.8,30.7,33.23,38.67,54.77,47.9,-999.0,33.77,31.9,38.0,36.73,39.93,40.87,53.73,31.93,38.77,26.8,27.27,26.07,40.73,49.77,30.53,43.53,27.4,34.5,27.5,36.07,36.7,36.27,29.53,35.47,46.27,35.67,33.2,33.83,46.73,31.13,43.1,51.03,35.87,39.87,26.77,37.33,27.13,36.4,29.13
1941,17.63,49.4,48.63,42.17,43.1,30.87,34.23,39.83,55.3,48.83,-999.0,39.07,30.9,41.27,39.13,42.47,42.03,54.47,33.4,39.57,27.6,30.9,32.57,43.27,50.53,30.23,44.0,31.4,37.33,28.83,37.47,36.83,33.73,30.33,36.6,48.0,34.8,33.63,35.2,47.83,34.77,44.27,51.5,34.03,40.3,27.07,36.63,32.53,36.07,28.47
