Year,Northeast,Southeast,Midwest,Northern Great Plains,Northwest,Southwest,Southern Great Plains,Alaska,Hawaii,Puerto Rico
1922,7.276,66.574,26.67,35.563,35.381,58.8,92.586,0.0,-999.0,
1923,9.661,56.51,22.956,19.328,25.065,39.861,78.041,2.0,-999.0,
1924,6.939,67.751,11.77,18.014,27.923,59.571,81.815,0.0,-999.0,
1925,13.561,96.887,32.927,33.637,26.72,44.524,101.39,0.0,-999.0,
1926,7.701,77.804,21.065,31.998,29.235,56.177,87.768,0.0,-999.0,
1927,6.615,69.748,17.467,19.789,23.173,49.493,86.712,0.0,-999.0,
1928,9.218,60.827,16.159,23.43,24.914,55.712,81.018,0.0,-999.0,
1929,12.506,66.212,19.21,34.508,25.491,55.238,86.03,0.0,-999.0,
1930,17.42,75.057,34.926,33.142,23.25,51.333,89.053,0.0,-999.0,
1931,19.052,82.418,42.467,50.186,31.086,65.993,101.526,0.0,-999.0,
1932,11.139,71.166,25.626,32.792,20.195,55.567,77.534,0.0,-999.0,
1933,17.483,80.567,41.142,48.096,24.922,61.572,105.393,0.0,-999.0,
1934,17.31,75.395,46.642,54.806,27.026,67.449,112.799,2.0,-999.0,
1935,11.477,65.491,26.394,38.607,24.307,56.373,79.675,0.0,-999.0,
1936,18.282,85.823,51.105,60.412,25.25,65.939,103.171,0.0,-999.0,
1937,14.561,73.573,34.472,45.701,23.274,60.288,105.607,3.0,-999.0,
1938,11.556,72.799,27.616,38.865,30.509,53.596,103.774,0.0,-999.0,
1939,14.783,77.4,32.273,48.73,30.39,62.356,113.915,0.0,-999.0,
1940,9.517,56.849,25.663,41.66,29.238,60.429,80.936,1.0,-999.0,
1941,18.5,85.241,34.173,35.011,21.509,40.484,74.715,0.0,-999.0,
1942,8.741,68.464,19.878,21.458,27.374,55.548,74.171,0.0,-999.0,
1943,14.422,82.263,26.604,33.369,19.563,58.537,91.538,0.0,-999.0,
1944,23.15,83.55,31.004,20.972,22.647,50.718,78.252,0.0,-999.0,
1945,11.776,65.809,17.481,24.292,25.634,56.035,83.064,0.0,-999.0,
1946,7.563,48.671,18.713,28.12,18.944,57.94,83.137,0.0,-999.0,
1947,10.661,65.499,32.162,34.611,15.569,58.976,89.368,0.0,-999.0,
1948,9.523,69.533,24.918,32.098,12.914,54.032,92.702,2.0,-999.0,
1949,19.306,59.648,25.451,32.401,20.0,49.993,74.983,0.0,-999.0,
1950,2.925,47.506,6.324,15.05,21.875,51.131,65.641,0.0,-999.0,
1951,5.328,77.324,10.687,15.382,22.167,53.583,81.53,0.0,-999.0,
1952,17.133,82.894,31.513,36.906,26.074,57.585,104.188,0.0,-999.0,
1953,19.861,84.191,36.59,32.701,18.819,56.769,106.457,0.0,-999.0,
1954,7.511,95.22,31.95,32.786,10.672,55.958,112.557,0.0,-999.0,
1955,20.994,70.384,37.509,42.432,22.488,55.673,103.474,2.0,-999.0,
1956,4.933,73.124,22.617,34.513,21.42,60.167,121.966,0.0,-999.0,
1957,11.078,60.552,18.771,26.062,13.753,50.51,75.876,0.0,-999.0,
1958,2.278,61.714,11.535,26.516,37.914,60.381,79.636,3.0,-999.0,
1959,15.594,62.454,25.105,39.316,21.871,61.101,85.978,0.0,-999.0,
1960,3.044,65.078,16.719,32.577,26.721,67.167,86.496,0.0,-999.0,
1961,6.132,49.937,14.731,36.643,33.273,60.442,72.338,0.0,-999.0,
1962,5.783,72.255,15.79,16.282,18.305,56.337,88.701,0.0,-999.0,
1963,10.0,63.81,20.797,32.708,19.53,53.145,109.761,0.0,-999.0,
1964,11.733,59.625,28.936,33.859,14.207,56.987,89.825,0.0,-999.0,
1965,8.15,52.31,12.79,16.23,19.414,42.101,80.906,0.0,-999.0,
1966,12.178,48.643,21.112,31.604,21.943,56.808,75.115,0.0,-999.0,
1967,3.133,34.978,8.687,25.101,40.051,55.091,70.474,2.0,-999.0,
1968,8.061,56.945,18.813,25.138,22.468,49.388,70.35,0.0,-999.0,
1969,6.639,59.462,14.976,27.833,22.218,57.814,79.868,4.0,-999.0,
1970,6.472,63.865,20.643,42.401,32.991,61.355,86.872,0.0,-999.0,
1971,5.05,48.982,18.236,30.687,28.259,56.947,79.97,0.0,-999.0,
1972,4.19,58.38,16.582,23.308,25.747,49.708,86.222,2.0,-999.0,
1973,9.672,54.331,17.661,31.335,28.428,52.925,74.393,0.0,-999.0,
1974,4.132,43.33,16.083,32.653,27.052,60.374,74.244,0.0,-999.0,
1975,7.357,53.713,21.535,29.686,17.638,48.846,77.461,1.0,-999.0,
1976,4.294,41.94,19.163,36.836,13.724,48.74,70.453,0.0,-999.0,
1977,8.701,73.221,20.849,24.13,26.986,55.795,87.722,1.0,-999.0,
1978,5.694,67.912,20.467,32.265,18.744,58.571,95.355,0.0,-999.0,
1979,5.262,43.902,10.192,24.596,21.792,59.695,80.034,0.0,-999.0,
1980,10.55,84.21,29.315,38.418,12.799,54.449,104.273,0.0,-999.0,
1981,4.922,63.387,10.518,25.318,25.583,59.324,77.902,0.0,-999.0,
1982,4.994,53.228,9.628,21.165,19.46,44.413,79.201,0.0,-999.0,
1983,17.086,64.964,35.685,42.626,14.825,50.472,86.171,1.0,-999.0,
1984,6.816,51.804,17.416,30.281,20.549,55.798,92.636,0.0,-999.0,
1985,4.241,57.118,12.065,25.707,26.062,55.022,79.982,0.0,-999.0,
1986,5.889,72.623,15.081,21.045,28.793,49.538,77.201,2.0,-999.0,
1987,12.378,64.986,26.518,29.292,28.028,49.267,73.056,1.0,-999.0,
1988,24.2,63.448,40.846,45.808,28.94,61.49,88.038,0.0,-999.0,
1989,5.724,46.274,14.068,27.972,14.552,54.716,75.526,0.0,-999.0,
1990,4.461,69.371,13.687,31.241,30.532,54.612,85.346,1.0,-999.0,
1991,13.914,56.398,23.669,29.976,22.905,52.768,81.487,1.0,-999.0,
1992,2.156,35.214,4.158,10.068,28.985,50.766,56.14,1.0,-999.0,
1993,13.224,66.791,10.547,7.601,11.753,47.098,73.363,1.0,-999.0,
1994,7.456,36.921,11.701,21.646,28.701,63.84,79.269,0.0,-999.0,
1995,13.186,60.208,21.261,25.813,18.178,53.872,76.607,0.0,-999.0,
1996,2.543,45.245,10.246,17.535,27.11,64.245,74.047,0.0,-999.0,
1997,6.315,49.384,12.325,20.036,16.839,52.248,74.868,0.0,-999.0,
1998,5.407,76.09,15.604,27.152,32.024,52.469,100.193,0.0,-999.0,
1999,17.352,61.946,21.094,21.432,20.851,48.497,81.197,1.0,-999.0,
2000,2.333,60.741,11.371,33.53,20.607,66.256,98.056,0.0,-999.0,
2001,10.56,42.848,18.183,32.495,24.643,65.362,80.447,0.0,-999.0,
2002,20.625,62.657,25.832,36.27,23.568,65.069,86.504,0.0,-999.0,
2003,4.345,37.89,13.304,32.412,35.769,66.0,74.761,0.0,-999.0,
2004,1.592,38.992,4.002,16.607,28.268,53.085,60.158,1.0,-999.0,
2005,14.454,63.542,24.753,30.3,23.872,50.377,90.188,0.0,-999.0,
2006,8.368,65.208,17.798,34.308,31.855,54.941,97.235,0.0,-999.0,
2007,11.362,65.885,20.27,31.336,25.143,60.428,61.486,0.0,-999.0,
2008,6.506,51.369,6.552,15.536,24.429,58.412,72.468,0.0,-999.0,
2009,3.306,43.546,6.135,12.997,28.333,56.667,73.583,1.0,-999.0,
2010,14.402,82.269,18.519,20.971,17.853,56.01,86.023,1.0,-999.0,
2011,10.3,77.125,23.09,23.961,20.469,56.118,110.269,0.0,-999.0,
2012,11.706,59.133,34.726,45.298,24.161,70.799,99.513,0.0,-999.0,
2013,7.477,42.402,13.995,23.619,29.33,57.77,83.013,2.0,-999.0,
2014,2.385,44.097,5.964,14.381,27.933,57.53,77.189,0.0,-999.0,
2015,6.344,57.957,9.195,23.466,32.54,59.877,81.509,0.0,-999.0,
2016,13.483,71.212,16.015,24.745,24.637,60.017,80.615,0.0,-999.0,
2017,4.822,44.13,12.729,27.921,33.988,66.223,74.053,1.0,-999.0,
2018,11.036,65.446,21.368,23.295,25.699,65.936,90.698,1.0,-999.0,
2019,7.056,70.789,12.325,13.647,17.543,59.252,82.303,0.0,-999.0,
2020,12.213,49.306,15.776,29.085,24.951,80.056,86.704,0.0,-999.0,
2021,8.891,45.868,15.609,38.35,37.929,67.472,77.973,0.0,-999.0,
