Year,Alaska,Hawaii,Midwest,Northeast,Northern Great Plains,Northwest,Southeast,Southern Great Plains,Southwest
1934,-999.0,-999.0,6838.47,6974.49,7389.25,5123.82,3014.4,2641.7,3846.75
1935,-999.0,-999.0,7252.91,6937.94,8613.38,6539.01,2977.02,2784.47,4690.99
1936,-999.0,-999.0,7588.5,6803.73,8937.26,6231.65,3136.51,3134.68,4447.59
1937,-999.0,-999.0,7517.52,6532.93,9043.45,6467.54,3056.49,3242.96,4871.03
1938,-999.0,-999.0,6393.99,6310.01,8049.62,6065.39,2617.33,2497.81,4590.86
1939,-999.0,-999.0,6575.76,6684.78,7808.04,5841.53,2753.5,2640.84,4478.99
1940,-999.0,-999.0,7464.14,7297.51,8285.33,5596.15,3442.25,3223.78,4302.1
1941,-999.0,-999.0,6493.0,6444.81,8000.02,5740.78,3027.88,2883.19,4609.7
1942,-999.0,-999.0,6907.94,6535.48,8499.62,6333.64,3074.38,2916.91,4771.78
1943,-999.0,-999.0,7458.64,7023.86,8519.72,6337.85,3121.06,3032.3,4355.86
1944,-999.0,-999.0,6849.95,6729.77,8499.05,6320.93,3004.61,2916.47,4968.83
1945,-999.0,-999.0,7219.64,6602.21,8657.36,6289.71,2888.91,2825.46,4807.16
1946,-999.0,-999.0,6329.32,6153.36,8065.69,6359.52,2494.95,2464.14,4651.83
1947,-999.0,-999.0,7207.17,6664.71,8528.75,6018.04,3205.52,3205.88,4693.41
1948,-999.0,-999.0,7035.46,6684.6,8704.81,6773.13,2940.24,3097.55,4995.92
1949,-999.0,-999.0,6731.63,5964.52,8779.22,6636.8,2632.57,2968.66,4995.02
1950,-999.0,-999.0,7614.55,6627.17,9262.39,6560.32,2945.74,2779.98,4316.52
1951,-999.0,-999.0,7594.41,6384.65,9487.63,6497.49,2991.96,3022.98,4845.59
1952,-999.0,-999.0,6819.08,6316.72,8443.01,6431.73,2939.63,2856.47,4903.69
1953,-999.0,-999.0,6466.91,5847.99,7787.03,5904.12,2771.15,2676.31,4522.05
1954,-999.0,-999.0,6641.73,6388.72,8080.27,6354.05,2875.52,2532.36,4203.96
1955,-999.0,-999.0,7008.5,6619.25,8989.19,7054.76,2959.81,2841.25,4904.24
1956,-999.0,-999.0,6894.87,6678.16,8470.96,6503.82,2802.84,2761.86,4614.61
1957,-999.0,-999.0,7010.05,6309.47,8604.78,6404.4,2775.92,2902.2,4646.43
1958,-999.0,-999.0,7222.79,7078.32,8132.77,5511.89,3556.84,3310.74,4390.21
1959,-999.0,-999.0,7140.68,6420.05,8674.41,6282.27,3020.98,3167.94,4440.58
1960,-999.0,-999.0,7307.03,6724.68,8677.24,6401.15,3468.45,3311.78,4713.37
1961,-999.0,-999.0,7014.7,6682.16,8351.61,6093.0,3088.91,3099.21,4691.21
1962,-999.0,-999.0,7262.35,6971.72,8415.36,6307.59,3202.46,2995.38,4546.74
1963,-999.0,-999.0,7224.0,6959.27,8028.74,6120.28,3378.62,3075.16,4480.61
1964,-999.0,-999.0,6733.35,6573.69,8616.98,6766.08,3046.57,2938.65,5035.64
1965,-999.0,-999.0,7112.35,6771.46,8762.39,6143.65,2955.83,2762.78,4665.85
1966,-999.0,-999.0,7356.36,6778.77,8628.58,6016.13,3309.84,3129.54,4610.18
1967,-999.0,-999.0,7183.27,6924.26,8412.16,6004.64,2979.51,2765.62,4631.04
1968,-999.0,-999.0,6977.42,6825.43,8577.84,6202.26,3444.96,3195.73,4683.26
1969,-999.0,-999.0,7311.13,6726.74,8792.17,6331.02,3408.43,3066.74,4610.91
1970,-999.0,-999.0,7219.4,6754.23,8790.44,6319.9,3218.72,3095.58,4698.2
1971,-999.0,-999.0,6968.96,6619.03,8702.67,6647.77,2930.27,2727.51,4926.26
1972,-999.0,-999.0,7561.23,6907.96,8903.89,6484.82,2951.38,3024.43,4602.99
1973,-999.0,-999.0,6481.08,6115.84,8294.41,6172.83,2900.87,2948.14,4892.86
1974,-999.0,-999.0,6934.49,6528.83,8207.45,6165.06,2707.95,2791.71,4626.55
1975,-999.0,-999.0,6926.07,6338.51,8868.33,6604.28,2844.33,2905.08,4969.8
1976,-999.0,-999.0,7284.57,6884.83,8186.17,6389.26,3293.48,3064.89,4584.79
1977,-999.0,-999.0,7017.75,6629.54,8200.21,6259.22,3267.33,2913.14,4361.06
1978,-999.0,-999.0,7662.25,7082.25,9150.5,6236.98,3467.88,3484.68,4560.63
1979,-999.0,-999.0,7635.14,6507.3,8989.52,6229.69,3316.49,3425.38,4771.96
1980,-999.0,-999.0,7212.47,6889.38,8161.3,6119.97,3310.66,3015.85,4348.39
1981,-999.0,-999.0,6756.99,6631.56,7547.45,5845.25,3276.21,2714.24,4057.9
1982,-999.0,-999.0,7235.79,6593.79,8981.16,6594.73,2869.7,2967.13,4811.53
1983,-999.0,-999.0,7043.24,6369.32,8513.54,6068.43,3352.76,3355.09,4613.85
1984,-999.0,-999.0,6902.65,6418.19,8484.15,6622.79,2930.53,2862.83,4750.4
1985,-999.0,-999.0,7248.91,6449.71,9058.01,7135.81,3003.23,3198.27,4751.98
1986,-999.0,-999.0,6647.45,6405.32,7868.4,5839.65,2775.29,2624.29,4124.13
1987,-999.0,-999.0,6089.84,6394.66,7391.27,5621.14,3016.52,2832.02,4503.7
1988,-999.0,-999.0,7015.3,6690.36,7921.44,5919.98,3240.88,2937.6,4420.08
1989,-999.0,-999.0,7351.78,6816.52,8569.38,6226.41,3094.62,3065.33,4309.35
1990,-999.0,-999.0,6229.92,5694.38,7902.63,6092.38,2393.93,2551.62,4463.49
1991,-999.0,-999.0,6535.92,5880.19,7991.55,6066.02,2679.72,2737.66,4511.76
1992,-999.0,-999.0,6706.7,6653.73,7778.96,5406.07,2938.17,2677.22,4327.39
1993,-999.0,-999.0,7281.4,6626.47,8958.94,6465.03,3175.59,3164.33,4573.39
1994,-999.0,-999.0,6839.66,6586.75,8047.11,5885.9,2812.12,2695.35,4340.96
1995,-999.0,-999.0,7123.27,6504.69,8359.99,5705.55,3029.52,2760.93,4149.69
1996,-999.0,-999.0,7533.8,6623.6,9057.35,6146.16,3169.63,2931.64,4124.92
1997,-999.0,-999.0,7044.22,6553.54,8323.93,5895.93,3003.65,3019.02,4364.81
1998,-999.0,-999.0,5746.08,5494.36,7680.47,5785.18,2522.02,2564.48,4524.67
1999,-999.0,-999.0,6255.26,5907.86,7507.4,6033.06,2625.96,2344.19,4162.16
2000,-999.0,-999.0,6658.71,6390.01,8051.98,6079.12,2996.97,2737.51,4141.67
2001,-999.0,-999.0,6274.74,5959.97,7779.65,5999.55,2740.73,2706.01,4239.68
2002,-999.0,-999.0,6548.13,6008.4,8270.88,6071.98,2859.04,2870.94,4361.57
2003,-999.0,-999.0,6847.38,6637.56,7941.88,5594.29,2976.17,2774.38,4074.95
2004,-999.0,-999.0,6534.92,6337.69,7823.43,5666.44,2775.75,2599.1,4274.68
2005,-999.0,-999.0,6479.27,6325.19,7761.68,5924.35,2821.98,2563.13,4152.59
2006,-999.0,-999.0,6012.99,5628.96,7508.69,5873.11,2623.15,2304.08,4252.18
2007,-999.0,-999.0,6475.58,6214.39,7832.07,6006.51,2638.85,2724.73,4236.45
2008,-999.0,-999.0,7198.19,6216.37,8589.2,6393.6,2935.96,2792.95,4411.98
2009,-999.0,-999.0,6944.36,6369.36,8526.76,6259.56,2947.98,2792.48,4332.49
2010,-999.0,-999.0,6576.68,5894.37,8158.68,5977.06,3348.87,2981.39,4380.71
2011,-999.0,-999.0,6607.08,5894.36,8338.75,6483.36,2758.69,2751.11,4554.9
2012,-999.0,-999.0,5667.49,5419.45,7240.84,5896.01,2373.58,2153.41,3904.81
2013,-999.0,-999.0,7168.48,6243.09,8433.55,6116.05,2988.52,3001.01,4435.51
2014,-999.0,-999.0,7602.4,6575.56,8335.0,5480.95,3236.53,3031.14,3842.54
2015,-999.0,-999.0,6386.86,6221.88,7348.97,5153.25,2643.8,2635.4,3865.23
2016,-999.0,-999.0,5990.5,5752.38,7303.17,5480.87,2553.31,2288.48,3878.14
2017,-999.0,-999.0,6104.47,5754.7,7758.31,6040.2,2314.14,2171.56,3761.07
2018,-999.0,-999.0,6948.0,6195.98,8359.43,5691.55,2866.93,2923.57,4009.81
2019,-999.0,-999.0,7014.14,6205.33,8845.89,6099.64,2619.59,2851.13,4474.67
2020,-999.0,-999.0,6334.75,5633.3,7817.35,5701.91,2469.21,2441.25,4000.69
2021,-999.0,-999.0,6133.56,5627.28,7579.51,5687.91,2588.16,2490.85,3981.49
