Year,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1919,-999.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,173.0,11.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,-999.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,191.0,10.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,-999.0,27.0,6.0,8.0,0.0,0.0,0.0,0.0,226.0,14.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,-999.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,272.0,23.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,-999.0,46.0,8.0,8.0,0.0,0.0,0.0,0.0,292.0,26.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,8.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,-999.0,23.0,5.0,9.0,0.0,0.0,0.0,0.0,231.0,16.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,-999.0,30.0,4.0,10.0,0.0,0.0,0.0,0.0,306.0,18.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,-999.0,12.0,3.0,7.0,0.0,0.0,0.0,0.0,165.0,7.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,-999.0,64.0,9.0,13.0,0.0,0.0,0.0,0.0,310.0,35.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,36.0,0.0,9.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,-999.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,184.0,7.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
