Year,Northeast,Southeast,Midwest,Northern Great Plains,Northwest,Southwest,Southern Great Plains,Alaska,Hawaii,Puerto Rico
1934,0.0,1.193,0.773,1.069,0.0,0.029,3.705,0.0,-999.0,
1935,0.0,0.228,0.061,0.171,0.0,0.02,0.453,0.0,-999.0,
1936,0.0,0.552,1.058,1.265,0.0,0.029,3.004,0.0,-999.0,
1937,0.0,0.156,0.022,0.181,0.0,0.038,0.991,0.0,-999.0,
1938,0.0,0.18,0.03,0.119,0.0,0.0,0.141,0.0,-999.0,
1939,0.0,0.124,0.017,0.212,0.0,0.069,0.624,0.0,-999.0,
1940,0.0,0.172,0.054,0.256,0.0,0.019,0.321,0.0,-999.0,
1941,0.0,0.291,0.033,0.019,0.0,0.098,0.048,0.0,-999.0,
1942,0.0,0.28,0.054,0.085,0.0,0.0,0.118,0.0,-999.0,
1943,0.0,0.261,0.032,0.045,0.0,0.057,0.748,0.0,-999.0,
1944,0.0,0.468,0.009,0.009,0.0,0.0,0.667,0.0,-999.0,
1945,0.0,0.419,0.011,0.006,0.0,0.01,0.282,0.0,-999.0,
1946,0.0,0.087,0.019,0.013,0.0,0.0,0.632,0.0,-999.0,
1947,0.0,0.211,0.05,0.136,0.0,0.0,0.345,0.0,-999.0,
1948,0.011,0.205,0.01,0.01,0.0,0.058,0.421,0.0,-999.0,
1949,0.017,0.177,0.005,0.0,0.0,0.02,0.103,0.0,-999.0,
1950,0.0,0.135,0.0,0.0,0.0,0.019,0.09,0.0,-999.0,
1951,0.0,0.368,0.0,0.0,0.0,0.039,0.59,0.0,-999.0,
1952,0.083,0.436,0.038,0.024,0.0,0.013,0.906,0.0,-999.0,
1953,0.0,0.246,0.048,0.014,0.0,0.0,0.714,0.0,-999.0,
1954,0.0,0.497,0.165,0.005,0.0,0.038,1.535,0.0,-999.0,
1955,0.0,0.167,0.04,0.131,0.0,0.02,0.124,0.0,-999.0,
1956,0.0,0.039,0.023,0.0,0.0,0.02,0.415,0.0,-999.0,
1957,0.033,0.107,0.007,0.0,0.0,0.039,0.231,0.0,-999.0,
1958,0.0,0.145,0.0,0.0,0.0,0.061,0.105,0.0,-999.0,
1959,0.0,0.07,0.0,0.0,0.0,0.039,0.026,0.0,-999.0,
1960,0.0,0.084,0.0,0.0,0.0,0.072,0.105,0.0,-999.0,
1961,0.0,0.018,0.0,0.0,0.017,0.0,0.0,0.0,-999.0,
1962,0.0,0.058,0.004,0.0,0.0,0.0,0.103,0.0,-999.0,
1963,0.0,0.139,0.0,0.026,0.0,0.019,0.179,0.0,-999.0,
1964,0.0,0.206,0.019,0.154,0.0,0.019,0.641,0.0,-999.0,
1965,0.0,0.054,0.005,0.0,0.0,0.0,0.0,0.0,-999.0,
1966,0.0,0.086,0.029,0.083,0.0,0.0,0.47,0.0,-999.0,
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,-999.0,
1968,0.0,0.192,0.0,0.0,0.0,0.019,0.038,0.0,-999.0,
1969,0.0,0.523,0.006,0.028,0.0,0.019,0.842,0.0,-999.0,
1970,0.0,0.165,0.011,0.024,0.0,0.17,0.714,0.0,-999.0,
1971,0.0,0.027,0.005,0.0,0.0,0.066,0.0,0.0,-999.0,
1972,0.0,0.167,0.003,0.0,0.0,0.057,0.192,0.0,-999.0,
1973,0.0,0.06,0.003,0.006,0.0,0.009,0.051,0.0,-999.0,
1974,0.0,0.065,0.002,0.039,0.0,0.0,0.128,-999.0,-999.0,
1975,0.0,0.092,0.02,0.0,0.0,0.058,0.026,0.0,-999.0,
1976,0.0,0.122,0.014,0.058,0.0,0.02,0.038,0.0,-999.0,
1977,0.0,0.445,0.021,0.03,0.0,0.02,0.026,0.0,-999.0,
1978,0.033,0.313,0.009,0.02,0.0,0.058,0.735,0.0,-999.0,
1979,0.0,0.185,0.012,0.0,0.0,0.0,0.167,0.0,-999.0,
1980,0.1,1.643,0.176,0.069,0.0,0.0,2.88,0.0,-999.0,
1981,0.033,1.01,0.003,0.005,0.0,0.123,0.308,0.0,-999.0,
1982,0.033,0.116,0.014,0.034,0.0,0.019,0.051,0.0,-999.0,
1983,0.0,0.206,0.096,0.064,0.0,0.0,0.378,0.0,-999.0,
1984,0.0,0.107,0.014,0.034,0.0,0.026,0.171,0.0,-999.0,
1985,0.037,0.183,0.002,0.01,0.0,0.096,0.095,0.0,-999.0,
1986,0.033,0.525,0.033,0.01,0.0,0.019,0.385,0.0,-999.0,
1987,0.0,0.181,0.011,0.005,0.0,0.02,0.162,0.0,-999.0,
1988,0.111,0.161,0.094,0.101,0.0,0.039,0.256,0.0,-999.0,
1989,0.034,0.173,0.004,0.015,0.0,0.08,0.013,0.0,-999.0,
1990,0.017,0.27,0.0,0.033,0.0,0.035,0.09,0.0,-999.0,
1991,0.0,0.204,0.015,0.0,0.0,0.0,0.115,0.0,-999.0,
1992,0.0,0.319,0.0,0.0,0.0,0.038,0.171,0.0,-999.0,
1993,0.086,0.387,0.012,0.0,0.0,0.039,0.265,0.0,-999.0,
1994,0.0,0.177,0.008,0.0,0.0,0.147,0.282,0.0,-999.0,
1995,0.058,0.471,0.071,0.019,0.0,0.077,0.436,0.0,-999.0,
1996,0.0,0.273,0.023,0.019,0.0,0.132,0.641,0.0,-999.0,
1997,0.0,0.308,0.013,0.019,0.0,0.019,0.346,0.0,-999.0,
1998,0.0,1.587,0.026,0.015,0.0,0.044,2.272,0.0,-999.0,
1999,0.148,0.676,0.054,0.019,0.0,0.044,0.641,0.0,-999.0,
2000,0.0,0.58,0.013,0.0,0.0,0.135,0.496,0.0,-999.0,
2001,0.036,0.19,0.016,0.028,0.0,0.019,0.57,0.0,-999.0,
2002,0.143,0.308,0.012,0.005,0.0,0.198,0.128,0.0,-999.0,
2003,0.0,0.402,0.0,0.01,0.019,0.292,0.141,0.0,-999.0,
2004,0.0,0.4,0.002,0.0,0.0,0.066,0.0,0.0,-999.0,
2005,0.034,0.699,0.022,0.0,0.0,0.0,0.128,0.0,-999.0,
2006,0.069,0.438,0.09,0.038,0.0,0.184,1.564,0.0,-999.0,
2007,0.0,0.772,0.037,0.0,0.0,0.098,0.311,0.0,-999.0,
2008,0.0,0.543,0.005,0.02,0.0,0.105,0.056,0.0,-999.0,
2009,0.0,0.62,0.012,0.02,0.0,0.231,0.566,0.0,-999.0,
2010,0.132,1.945,0.031,0.0,0.0,0.52,1.252,0.0,-999.0,
2011,0.083,1.715,0.116,0.036,0.0,0.225,6.167,0.0,-999.0,
2012,0.017,0.581,0.198,0.042,0.0,0.194,1.259,0.0,-999.0,
2013,0.121,0.293,0.0,0.0,0.0,0.11,0.395,0.0,-999.0,
2014,0.0,0.423,0.006,0.0,0.0,0.04,1.013,0.0,-999.0,
2015,0.05,0.688,0.003,0.0,0.037,0.06,0.461,0.0,-999.0,
2016,0.083,1.088,0.08,0.006,0.0,0.073,0.821,0.0,-999.0,
2017,0.011,0.307,0.01,0.006,0.0,0.254,0.246,0.0,-999.0,
2018,0.036,0.582,0.023,0.0,0.0,0.064,0.595,0.0,-999.0,
2019,0.1,1.38,0.063,0.0,0.0,0.149,0.842,0.0,-999.0,
2020,0.103,1.012,0.0,0.0,0.0,0.126,1.153,0.0,-999.0,
2021,0.0,0.775,0.017,0.0,0.038,0.396,0.122,0.0,-999.0,
