Year,Alaska,Hawaii,Midwest,Northeast,Northern Great Plains,Northwest,Southeast,Southern Great Plains,Southwest
1969,-999.0,-999.0,1799.98,1773.72,2204.77,1622.24,753.89,722.61,1239.2
1970,-999.0,-999.0,1755.85,1767.29,2392.16,1827.87,606.18,640.85,1338.22
1971,-999.0,-999.0,1862.88,1928.06,2199.81,1827.06,765.74,554.22,1297.78
1972,-999.0,-999.0,1787.71,1891.2,2056.49,1649.55,597.88,399.5,996.31
1973,-999.0,-999.0,1549.9,1577.14,2110.37,1663.26,552.61,558.39,1379.87
1974,-999.0,-999.0,1652.01,1704.83,2114.5,1776.31,467.17,376.29,1098.03
1975,-999.0,-999.0,1924.34,1829.57,2504.16,1951.15,669.72,616.42,1458.97
1976,-999.0,-999.0,1556.31,1594.78,2086.18,1828.03,524.43,498.85,1255.85
1977,-999.0,-999.0,1204.93,1435.87,1854.05,1754.6,438.48,439.35,1296.08
1978,-999.0,-999.0,1830.53,1870.43,2123.75,1626.59,671.93,560.11,1115.87
1979,-999.0,-999.0,1830.15,1581.63,2298.84,1593.91,567.02,546.75,1214.97
1980,-999.0,-999.0,1764.89,1713.65,2053.72,1633.04,690.01,623.95,1319.06
1981,-999.0,-999.0,1536.97,1620.91,1836.25,1600.9,611.93,463.45,1103.81
1982,-999.0,-999.0,1761.64,1762.85,2281.91,1824.81,569.68,514.33,1242.69
1983,-999.0,-999.0,1840.01,1712.66,2277.68,1577.62,752.86,709.65,1372.1
1984,-999.0,-999.0,1967.56,1944.38,2242.13,1732.96,705.01,612.48,1172.71
1985,-999.0,-999.0,1337.89,1534.18,1843.33,1698.48,461.01,397.92,1107.01
1986,-999.0,-999.0,1430.82,1534.54,1847.71,1526.95,538.83,387.77,998.3
1987,-999.0,-999.0,1339.25,1560.29,1764.16,1386.35,611.48,550.81,1113.93
1988,-999.0,-999.0,1555.94,1679.3,1893.43,1605.59,618.01,549.99,1138.47
1989,-999.0,-999.0,1780.2,1778.13,2125.94,1583.82,598.01,484.03,905.51
1990,-999.0,-999.0,1605.3,1642.55,2039.69,1510.59,541.05,526.9,1052.73
1991,-999.0,-999.0,1356.23,1396.57,1991.89,1807.43,448.3,400.72,1299.88
1992,-999.0,-999.0,1672.86,1851.88,1777.4,1212.55,631.01,469.25,933.44
1993,-999.0,-999.0,1825.78,1760.67,2054.8,1515.24,743.13,641.23,1053.15
1994,-999.0,-999.0,1613.25,1731.01,1845.4,1407.36,552.44,477.26,1002.06
1995,-999.0,-999.0,1721.64,1688.75,2309.44,1619.06,504.32,585.51,1259.49
1996,-999.0,-999.0,1999.94,1853.1,2395.56,1663.47,738.76,642.76,1042.14
1997,-999.0,-999.0,1872.22,1875.27,2259.53,1558.96,606.74,576.47,1023.46
1998,-999.0,-999.0,1482.29,1444.85,2072.05,1630.11,596.92,610.7,1284.88
1999,-999.0,-999.0,1555.58,1613.42,2045.29,1813.5,598.88,506.51,1218.75
2000,-999.0,-999.0,1389.14,1502.17,1841.08,1572.25,503.07,416.18,967.57
2001,-999.0,-999.0,1595.83,1701.79,1992.74,1580.97,606.54,550.89,1025.22
2002,-999.0,-999.0,1832.51,1604.53,2446.79,1774.5,531.14,545.22,1100.79
2003,-999.0,-999.0,1657.32,1762.53,2023.87,1606.23,518.65,494.88,1099.44
2004,-999.0,-999.0,1452.9,1497.28,1859.42,1395.59,472.42,383.74,878.66
2005,-999.0,-999.0,1656.09,1832.02,1981.26,1481.93,666.46,507.15,1125.67
2006,-999.0,-999.0,1446.39,1556.42,1892.3,1606.22,487.5,341.97,1108.97
2007,-999.0,-999.0,1434.75,1687.81,1816.67,1481.83,482.68,415.86,951.84
2008,-999.0,-999.0,1808.28,1667.41,2272.86,1843.14,583.91,522.43,1170.06
2009,-999.0,-999.0,1608.82,1577.64,2192.18,1725.28,554.23,493.42,1060.43
2010,-999.0,-999.0,1286.25,1264.19,1976.52,1763.75,556.96,519.69,1255.37
2011,-999.0,-999.0,1684.41,1544.51,2291.3,1913.99,476.36,404.14,1153.43
2012,-999.0,-999.0,1055.83,1226.41,1591.52,1634.42,298.86,237.04,937.13
2013,-999.0,-999.0,1907.04,1662.23,2323.65,1554.32,743.95,641.56,1025.65
2014,-999.0,-999.0,1880.69,1832.51,2131.31,1468.3,662.87,591.72,988.86
2015,-999.0,-999.0,1572.11,1692.38,1855.2,1359.59,497.19,485.19,967.01
2016,-999.0,-999.0,1420.25,1494.54,1812.27,1318.85,436.18,385.35,1003.71
2017,-999.0,-999.0,1507.7,1609.63,1900.94,1562.61,433.37,356.19,924.38
2018,-999.0,-999.0,1783.85,1719.19,2092.98,1512.06,642.83,498.41,985.84
2019,-999.0,-999.0,1784.26,1643.92,2331.69,1569.24,546.55,568.6,1155.33
2020,-999.0,-999.0,1611.14,1599.0,2099.43,1570.24,473.7,411.33,1013.08
2021,-999.0,-999.0,1436.67,1498.73,1984.43,1569.29,510.83,468.45,1078.37
